,Player,My Move,Opponent Move
46663,0.0,a5,bxa5
46664,0.0,Nxa5,Qxg6
46665,0.0,Nb3,Be3
46666,0.0,Qa3,Qxe6
46667,0.0,Qxa4,Qxd5+
46668,0.0,Qc6,Qxc6+
46669,0.0,Kxc6,Kg3
46670,0.0,b5,Kh4
46671,0.0,Na5,Kg5
46672,0.0,Nc4,Bf2
46673,0.0,Nd6,Kf6
46674,0.0,Ne4+,Kxf5
46675,0.0,Nxf2,Ke5
46676,0.0,Ng4+,Ke4
46677,0.0,Nf6+,Ke5
46678,0.0,Nd7+,Ke6
46679,0.0,Nf8+,Kf7
46680,0.0,Nd7,f5
46681,0.0,Kd5,f6
46682,0.0,Kc4,Kg7
46683,0.0,Kxc3,f7
46684,0.0,Kxd4,f8=Q
46685,0.0,Nxf8,Kxf8
46686,0.0,c5,Ke7
46687,0.0,c4,Kd6
46688,0.0,b4,Kc6
46689,0.0,c3,Kb5
46690,0.0,b3,Kb4
46691,0.0,b2,Kb3
46692,0.0,Kd3,Ka2
46693,0.0,Kc2,Ka3
46694,1.0,Nc3,d5
46695,1.0,d4,h6
46696,1.0,e3,a6
46697,1.0,Bd3,e6
46698,1.0,e4,Ne7
46699,1.0,e5,Nf5
46700,1.0,Bxf5,exf5
46701,1.0,Be3,Bb4
46702,1.0,Nf3,Bxc3+
46703,1.0,bxc3,O-O
46704,1.0,Rb1,Nc6
46705,1.0,Nd2,b5
46706,1.0,a3,f6
46707,1.0,exf6,Qxf6
46708,1.0,O-O,f4
46709,1.0,Nb3,fxe3
46710,1.0,fxe3,Qe7
46711,1.0,Rxf8+,Qxf8
46712,1.0,Nc5,Na5
46713,1.0,Qf3,Qxf3
46714,1.0,gxf3,Nc4
46715,1.0,a4,Nxe3
46716,1.0,axb5,Nxc2
46717,1.0,b6,cxb6
46718,1.0,Rxb6,a5
46719,1.0,Ne6,a4
46720,1.0,Nf4,a3
46721,1.0,Nxd5,a2
46722,1.0,Nb4,a1=Q+
46723,1.0,Kg2,Nxb4
46724,1.0,Rb5,Qxc3
46725,0.0,,e4
46726,0.0,Nf6,f3
46727,0.0,Nc6,c3
46728,0.0,e5,g4
46729,0.0,d6,h4
46730,0.0,Be6,d3
46731,0.0,Be7,Bg5
46732,0.0,d5,Qa4
46733,0.0,dxe4,Bxf6
46734,0.0,Bxf6,dxe4
46735,0.0,Bd7,Qb3
46736,0.0,Na5,Qb4
46737,0.0,Be7,Qxa5
46738,0.0,b6,Qa6
46739,0.0,Bc8,Bb5+
46740,0.0,Bd7,Bxd7+
46741,0.0,Qxd7,Qb7
46742,0.0,O-O,Na3
46743,0.0,Bxa3,Rd1
46744,0.0,Rfb8,Qxb8+
46745,0.0,Rxb8,Rxd7
46746,0.0,Bxb2,Rh2
46747,0.0,Bxc3+,Kf1
46748,0.0,a5,Rc2
46749,0.0,Bd4,Rcxc7
46750,0.0,Bxg1,Kxg1
46751,0.0,b5,Rxf7
46752,0.0,g6,Rxh7
46753,0.0,Rd8,Rcg7+
46754,0.0,Kf8,Rh8+
46755,0.0,Kxg7,Rxd8
46756,0.0,Kf7,Rd5
46757,0.0,Ke6,Rxb5
46758,0.0,Kf6,Rxa5
46759,0.0,Ke6,a4
46760,0.0,Kd6,Ra6+
46761,0.0,Kc5,Rxg6
46762,0.0,Kb4,Rg5
46763,0.0,Kxa4,Rxe5
46764,0.0,Kb4,h5
46765,0.0,Kc4,h6
46766,0.0,Kd3,h7
46767,0.0,Ke3,h8=Q
46768,0.0,Kxf3,Qf6+
46769,0.0,Kxg4,Rg5+
46770,0.0,Kh3,Qh6#
46771,1.0,Nc3,Nc6
46772,1.0,Nf3,e5
46773,1.0,d4,Nxd4
46774,1.0,Nxd4,exd4
46775,1.0,Qxd4,Nf6
46776,1.0,Qe3+,Qe7
46777,1.0,Qxe7+,Bxe7
46778,1.0,e4,O-O
46779,1.0,Bd3,c5
46780,1.0,Be3,b6
46781,1.0,O-O-O,Bb7
46782,1.0,e5,Nd5
46783,1.0,Be4,Nxc3
46784,1.0,Bxb7,Rab8
46785,1.0,bxc3,Rxb7
46786,1.0,Rd3,c4
46787,1.0,Rd4,b5
46788,1.0,Rhd1,Ba3+
46789,1.0,Kb1,b4
46790,1.0,cxb4,Bxb4
46791,1.0,Rxc4,Bd2+
46792,1.0,Ka1,Bxe3
46793,1.0,fxe3,Re8
46794,1.0,e4,g6
46795,1.0,Rc5,Rb4
46796,1.0,Re1,Kg7
46797,1.0,Rc7,Rxe5
46798,1.0,Rxd7,Rexe4
46799,1.0,Rxe4,Rxe4
46800,1.0,Rxa7,Re1+
46801,1.0,Kb2,Re2
46802,1.0,a4,Rxg2
46803,1.0,h3,h5
46804,1.0,Rc7,Kf6
46805,1.0,a5,Rg5
46806,1.0,a6,Ra5
46807,1.0,a7,Ke6
46808,1.0,Kb3,Kd6
46809,1.0,Rxf7,Kc6
46810,1.0,Kb4,Kb6
46811,1.0,Rg7,Rxa7
46812,1.0,Rxg6+,Kb7
46813,1.0,c4,Kb8
46814,1.0,Rg8+,Kb7
46815,1.0,Rg7+,Kb8
46816,1.0,Rxa7,Kxa7
46817,1.0,c5,Kb7
46818,1.0,Kb5,Kb8
46819,1.0,c6,h4
46820,1.0,Kb6,Ka8
46821,1.0,c7,1/2-1/2
46822,0.0,,e4
46823,0.0,Nf6,e5
46824,0.0,Nd5,Nf3
46825,0.0,Nc6,d4
46826,0.0,e6,Bc4
46827,0.0,d6,a3
46828,0.0,Nb6,Bb5
46829,0.0,d5,Bxc6+
46830,0.0,bxc6,Nc3
46831,0.0,Bd7,Bg5
46832,0.0,Be7,Bd2
46833,0.0,c5,Qe2
46834,0.0,c4,O-O
46835,0.0,Bc6,Ng5
46836,0.0,Bxg5,Bxg5
46837,0.0,Qxg5,Rae1
46838,0.0,Na4,Nxa4
46839,0.0,Bxa4,Rc1
46840,0.0,Bb5,b3
46841,0.0,O-O,a4
46842,0.0,Ba6,b4
46843,0.0,c6,Rb1
46844,0.0,Rab8,c3
46845,0.0,h6,Rb2
46846,0.0,f5,Rfb1
46847,0.0,f4,f3
46848,0.0,Rf5,b5
46849,0.0,cxb5,axb5
46850,0.0,Bb7,b6
46851,0.0,axb6,Rxb6
46852,0.0,Qg6,Rxb7
46853,0.0,Rxb7,Rxb7
46854,0.0,Rg5,g4
46855,0.0,Qd3,Qxd3
46856,0.0,cxd3,Kf2
46857,0.0,h5,Ke1
46858,0.0,hxg4,fxg4
46859,0.0,Rxg4,Kd2
46860,0.0,f3,Kxd3
46861,0.0,f2,Ke2
46862,0.0,Rf4,Rb1
46863,1.0,Nc3,e5
46864,1.0,Nf3,Nc6
46865,1.0,e4,Nf6
46866,1.0,d3,d5
46867,1.0,Bg5,Be7
46868,1.0,Bxf6,Bxf6
46869,1.0,Be2,d4
46870,1.0,Nd5,Be6
46871,1.0,Nxf6+,Qxf6
46872,1.0,Qd2,O-O
46873,1.0,O-O-O,h6
46874,1.0,h4,Rad8
46875,1.0,g3,a5
46876,1.0,b3,Nb4
46877,1.0,a3,Na2+
46878,1.0,Kb1,Nc3+
46879,1.0,Kb2,Nxd1+
46880,1.0,Bxd1,Qe7
46881,1.0,Ng5,Rd6
46882,1.0,Nxe6,Qxe6
46883,1.0,g4,b5
46884,1.0,g5,Kh7
46885,1.0,gxh6,gxh6
46886,1.0,h5,a4
46887,1.0,b4,Qc8
46888,1.0,Rg1,c5
46889,1.0,Bg4,Qc7
46890,1.0,Bf5+,Kh8
46891,1.0,bxc5,Qxc5
46892,1.0,Kc1,Qxa3+
46893,1.0,Kd1,Qa1+
46894,1.0,Qc1,Qxc1+
46895,1.0,Kxc1,Rc6
46896,1.0,Kd2,a3
46897,1.0,Bd7,Rb6
46898,1.0,Ra1,Ra8
46899,1.0,Kc1,b4
46900,1.0,Kb1,Kg7
46901,1.0,Ka2,Kf6
46902,1.0,Kb3,Kg5
46903,1.0,c3,dxc3
46904,1.0,Bc6,Rxc6
46905,1.0,Kxb4,Kxh5
46906,1.0,Rxa3,c2
46907,1.0,Rb3,c1=Q
46908,1.0,Rc3,Rxc3
46909,1.0,Kb5,Qb1#
46910,1.0,Nc3,Nc6
46911,1.0,Nf3,d5
46912,1.0,d4,g6
46913,1.0,e3,Nf6
46914,1.0,Bd3,Bh6
46915,1.0,e4,Bg4
46916,1.0,Bxh6,dxe4
46917,1.0,Bg7,exd3
46918,1.0,Bxh8,Nxd4
46919,1.0,Qxd3,Nxf3+
46920,1.0,gxf3,Qxd3
46921,1.0,cxd3,Bxf3
46922,1.0,Rg1,O-O-O
46923,1.0,Bxf6,exf6
46924,1.0,Nb5,Rxd3
46925,1.0,Nxa7+,Kb8
46926,1.0,Nb5,c6
46927,1.0,Nc3,h5
46928,1.0,Nd1,Ka7
46929,1.0,b3,b5
46930,1.0,Nb2,Rd5
46931,1.0,Rg3,Bg4
46932,1.0,a4,b4
46933,1.0,h3,Bf5
46934,1.0,h4,g5
46935,1.0,hxg5,fxg5
46936,1.0,Rxg5,f6
46937,1.0,Rxh5,Re5+
46938,1.0,Kd2,Bg4
46939,1.0,Rxe5,fxe5
46940,1.0,Nc4,e4
46941,1.0,a5,c5
46942,1.0,Nb6,Be6
46943,1.0,Na4,Bxb3
46944,1.0,Nxc5,Bd5
46945,1.0,Ke3,b3
46946,1.0,Nxe4,b2
46947,1.0,Nc3,bxa1=Q
46948,1.0,Nxd5,Qe5+
46949,1.0,Kf3,Qxd5+
46950,1.0,Kg3,Qxa5
46951,1.0,f4,Qf5
46952,1.0,Kf3,Kb7
46953,1.0,Kg3,Kc6
46954,1.0,Kf3,Kd5
46955,1.0,Ke3,Kc4
46956,1.0,Kf3,Kd4
46957,1.0,Kg3,Ke4
46958,1.0,Kg2,Qxf4
46959,1.0,Kg1,Qf3
46960,1.0,Kh2,Kf4
46961,1.0,Kg1,Ke3
46962,1.0,Kh2,Ke2
46963,1.0,Kg1,Qf1+
46964,1.0,Kh2,Kf2
46965,1.0,Nc3,e6
46966,1.0,Nf3,d5
46967,1.0,e4,Bc5
46968,1.0,e5,Nc6
46969,1.0,d4,Nge7
46970,1.0,dxc5,Ng6
46971,1.0,Be3,O-O
46972,1.0,Bd3,d4
46973,1.0,Nxd4,Nxd4
46974,1.0,Bxd4,Qxd4
46975,1.0,Bxg6,Qxe5+
46976,1.0,Ne2,Qxc5
46977,1.0,Bd3,Rd8
46978,1.0,O-O,b6
46979,1.0,Bxh7+,Kxh7
46980,1.0,Qxd8,Bb7
46981,1.0,Qd3+,g6
46982,1.0,Nf4,e5
46983,1.0,Ne2,e4
46984,1.0,Qc3,Qg5
46985,1.0,Qg3,Qf6
46986,1.0,Qh3+,Kg7
46987,1.0,Qc3,Rh8
46988,1.0,Qxf6+,Kxf6
46989,1.0,Rad1,c5
46990,1.0,Rd6+,Ke5
46991,1.0,Rd7,Bd5
46992,1.0,Rxa7,b5
46993,1.0,Nc3,b4
46994,1.0,Nxd5,Kxd5
46995,1.0,Rxf7,Kc4
46996,1.0,Re1,Re8
46997,1.0,Rf4,Kd4
46998,1.0,Rg4,Re6
46999,1.0,f3,c4
47000,1.0,fxe4,c3
47001,1.0,b3,Re5
47002,1.0,Rxg6,Rxe4
47003,1.0,Rxe4+,Kxe4
47004,1.0,Rb6,Ke3
47005,1.0,Rxb4,Kd2
47006,1.0,a4,Kxc2
47007,1.0,a5,Kb2
47008,1.0,a6,c2
47009,1.0,Rc4,c1=Q+
47010,1.0,Rxc1,Kxc1
47011,1.0,a7,Kb2
47012,1.0,b4,Kb3
47013,1.0,b5,1-0
47014,0.0,,e4
47015,0.0,Nc6,d4
47016,0.0,Nf6,e5
47017,0.0,Nd5,Nf3
47018,0.0,e6,a3
47019,0.0,d6,Qd3
47020,0.0,dxe5,Nxe5
47021,0.0,Nxe5,dxe5
47022,0.0,Nf4,Bxf4
47023,0.0,Qxd3,cxd3
47024,0.0,Bc5,b4
47025,0.0,Bd4,Ra2
47026,0.0,f6,Re2
47027,0.0,Bxe5,Bxe5
47028,0.0,fxe5,Rxe5
47029,0.0,Bd7,Be2
47030,0.0,O-O-O,O-O
47031,0.0,h5,h3
47032,0.0,g6,Nc3
47033,0.0,b6,d4
47034,0.0,Ba4,Nxa4
47035,0.0,b5,Nc5
47036,0.0,Rxd4,Bxb5
47037,0.0,Rhd8,Ba6+
47038,0.0,Kb8,Nxe6
47039,0.0,R4d6,Nxd8
47040,0.0,Rxa6,Re3
47041,0.0,,d4
47042,0.0,Nf6,Nf3
47043,0.0,Nc6,Nc3
47044,0.0,d5,Bf4
47045,0.0,e6,Qd2
47046,0.0,Bd6,O-O-O
47047,0.0,Bd7,e3
47048,0.0,Qe7,Bd3
47049,0.0,e5,Bg3
47050,0.0,e4,Bxe4
47051,0.0,dxe4,Nxe4
47052,0.0,Nxe4,Qd3
47053,0.0,Nxg3,hxg3
47054,0.0,,e4
47055,0.0,Nc6,Nf3
47056,0.0,Nf6,Nc3
47057,0.0,e5,d4
47058,0.0,d6,dxe5
47059,0.0,dxe5,Qxd8+
47060,0.0,Nxd8,Bg5
47061,0.0,Be7,Nxe5
47062,0.0,Nc6,Nxc6
47063,0.0,bxc6,Bxf6
47064,0.0,Bxf6,O-O-O
47065,0.0,Bg5+,Kb1
47066,0.0,f5,exf5
47067,0.0,Bxf5,Re1+
47068,0.0,Kf7,h4
47069,0.0,Rhe8,Rxe8
47070,0.0,Rxe8,hxg5
47071,0.0,Re1+,Nd1
47072,1.0,Nc3,e5
47073,1.0,Nf3,Nc6
47074,1.0,e4,Nf6
47075,1.0,d3,Bb4
47076,1.0,Be3,O-O
47077,1.0,d4,exd4
47078,1.0,Bxd4,Nxd4
47079,1.0,Nxd4,Bxc3+
47080,1.0,bxc3,Nxe4
47081,1.0,Bd3,Nxc3
47082,1.0,O-O,Nxd1
47083,1.0,Raxd1,c5
47084,1.0,Nb3,d6
47085,1.0,c4,a5
47086,1.0,a4,Qb6
47087,1.0,Nd2,Bg4
47088,1.0,Rb1,Qc6
47089,1.0,Be4,Qxa4
47090,1.0,Bxb7,Rae8
47091,1.0,Bd5,Re2
47092,1.0,Ne4,Bf5
47093,1.0,Nxd6,Bxb1
47094,1.0,Bxf7+,Kh8
47095,1.0,Rxb1,Qc2
47096,1.0,Rf1,a4
47097,1.0,g4,a3
47098,1.0,Bh5,a2
47099,1.0,g5,Rd2
47100,1.0,Ne4,Rdxf2
47101,1.0,Nxf2,Rxf2
47102,1.0,Rxf2,a1=Q+
47103,1.0,Kg2,Qxc4
47104,1.0,h4,Qe5
47105,1.0,Rf3,Qxh4
47106,1.0,Bf7,Qexg5+
47107,1.0,Kf1,Qd4
47108,1.0,Rf2,Qxf2+
47109,1.0,Kxf2,Qf6+
47110,1.0,Ke3,Qxf7
47111,1.0,Kd3,g5
47112,1.0,Ke3,Qd5
47113,1.0,Kf2,g4
47114,1.0,Kg3,Qf5
47115,1.0,Kg2,h5
47116,1.0,Kg3,c4
47117,1.0,Kh4,c3
47118,1.0,Kg3,c2
47119,1.0,Kh4,c1=Q
47120,1.0,Kg3,Qc3+
47121,1.0,Kh4,Qff6+
47122,1.0,Kxh5,Qh3#
47123,1.0,Nc3,g6
47124,1.0,Nf3,Bg7
47125,1.0,d4,b6
47126,1.0,e4,c5
47127,1.0,d5,Nf6
47128,1.0,Bd3,O-O
47129,1.0,Be3,e6
47130,1.0,e5,Ng4
47131,1.0,d6,Nxe3
47132,1.0,fxe3,Nc6
47133,1.0,Be4,Bb7
47134,1.0,Nb5,Nxe5
47135,1.0,Nxe5,Bxe4
47136,1.0,Nc7,Rc8
47137,1.0,Nf3,Bxb2
47138,1.0,Rb1,Bc3+
47139,1.0,Nd2,Bxd2+
47140,1.0,Qxd2,Qh4+
47141,1.0,g3,Qg4
47142,1.0,Rf1,Qh3
47143,1.0,Rf4,Bf5
47144,1.0,Ra4,Kg7
47145,1.0,Qc3+,Kh6
47146,1.0,Qd2,Bg4
47147,1.0,Rxa7,f5
47148,1.0,e4+,Kh5
47149,1.0,exf5,Rxf5
47150,1.0,Rxb6,Rf1#
47151,1.0,Nc3,g6
47152,1.0,Nf3,Bg7
47153,1.0,d4,d6
47154,1.0,e4,Nf6
47155,1.0,d5,O-O
47156,1.0,Bd3,Re8
47157,1.0,Be3,e6
47158,1.0,Bb5,c6
47159,1.0,dxc6,bxc6
47160,1.0,Bd3,d5
47161,1.0,exd5,exd5
47162,1.0,Qe2,Nbd7
47163,1.0,O-O-O,c5
47164,1.0,Bg5,Rxe2
47165,1.0,Bxe2,Nb6
47166,1.0,Bxf6,Bxf6
47167,1.0,Nb5,Bg7
47168,1.0,Bc4,d4
47169,1.0,Nfxd4,cxd4
47170,1.0,Nxd4,Nxc4
47171,1.0,Nf5,Qf6
47172,1.0,Nxg7,Qxb2#
47173,0.0,,e4
47174,0.0,Nc6,Nf3
47175,0.0,e5,Bc4
47176,0.0,Nf6,Nc3
47177,0.0,d6,O-O
47178,0.0,Be6,Bb3
47179,0.0,Bxb3,axb3
47180,0.0,Be7,Re1
47181,0.0,Qd7,h3
47182,0.0,O-O-O,d3
47183,0.0,g6,Na2
47184,0.0,h5,b4
47185,0.0,Nd4,Nxd4
47186,0.0,exd4,c3
47187,0.0,dxc3,bxc3
47188,0.0,d5,e5
47189,0.0,Ng8,d4
47190,0.0,b6,Re3
47191,0.0,Bg5,Rf3
47192,0.0,Bxc1,Nxc1
47193,0.0,f5,exf6
47194,0.0,Rf8,Rxa7
47195,0.0,Nxf6,Ra8+
47196,0.0,Kb7,Rxf8
47197,0.0,Rxf8,Nd3
47198,0.0,Qe7,Ne5
47199,0.0,Ne4,Rxf8
47200,0.0,Qxf8,Qe2
47201,0.0,Nxc3,Qd3
47202,0.0,Qxb4,Nxg6
47203,0.0,Nb5,Kh2
47204,0.0,Qd6+,Nf4
47205,0.0,Qxf4+,Qg3
47206,0.0,Qxg3+,Kxg3
47207,0.0,Nxd4,f4
47208,0.0,Nf5+,Kf3
47209,0.0,c5,g4
47210,0.0,Nh4+,Kg3
47211,0.0,Ng6,f5
47212,0.0,Ne5,gxh5
47213,0.0,c4,h6
47214,0.0,Nf7,Kf3
47215,0.0,Nxh6,f6
47216,0.0,c3,Ke2
47217,0.0,c2,Kd2
47218,0.0,b5,Kxc2
47219,0.0,Kc6,Kd3
47220,0.0,Kc5,Kc3
47221,0.0,b4+,Kd3
47222,0.0,d4,h4
47223,0.0,b3,Kd2
47224,0.0,Kc4,Kc1
47225,0.0,Kc3,Kb1
47226,0.0,d3,Kc1
47227,0.0,b2+,Kb1
47228,0.0,d2,f7
47229,0.0,Nxf7,h5
47230,0.0,d1=Q+,Ka2
47231,0.0,b1=Q+,Ka3
47232,1.0,Nc3,e5
47233,1.0,Nf3,Nc6
47234,1.0,e4,f5
47235,1.0,d3,Nf6
47236,1.0,Be3,Bb4
47237,1.0,Qd2,Bxc3
47238,1.0,Qxc3,fxe4
47239,1.0,dxe4,Nxe4
47240,1.0,Qd3,Nb4
47241,1.0,Qxe4,d5
47242,1.0,Qxb4,1-0
47243,1.0,Nc3,e5
47244,1.0,Nf3,Nc6
47245,1.0,e4,Bb4
47246,1.0,d3,Nd4
47247,1.0,Bd2,Nxf3+
47248,1.0,Qxf3,Nf6
47249,1.0,Qd1,d5
47250,1.0,Nxd5,Bxd2+
47251,1.0,Qxd2,Nxd5
47252,1.0,exd5,Qxd5
47253,1.0,Be2,Be6
47254,1.0,O-O-O,Qxa2
47255,1.0,c3,Qa1+
47256,1.0,Kc2,Qa4+
47257,1.0,b3,Bxb3+
47258,1.0,Kc1,Qa1#
47259,0.0,,e4
47260,0.0,Nc6,Nf3
47261,0.0,Nf6,Nc3
47262,0.0,e5,d4
47263,0.0,d6,d5
47264,0.0,Nd4,Nxd4
47265,0.0,exd4,Qxd4
47266,0.0,c5,Qe3
47267,0.0,Be7,Bb5+
47268,0.0,Bd7,Bc4
47269,0.0,b5,Nxb5
47270,0.0,Bxb5,Bxb5+
47271,0.0,Nd7,Bc6
47272,0.0,Rc8,Qa3
47273,0.0,O-O,Qxa7
47274,0.0,Ne5,Bb7
47275,0.0,Rc7,Qb6
47276,0.0,Nc4,Qa6
47277,0.0,Qb8,Qxc4
47278,0.0,Qxb7,Bf4
47279,0.0,Qb4+,Qxb4
47280,0.0,cxb4,O-O-O
47281,0.0,Rfc8,Rd2
47282,0.0,h6,Be3
47283,0.0,Bg5,f4
47284,0.0,Bh4,Bb6
47285,0.0,Rc4,e5
47286,0.0,Rxf4,exd6
47287,0.0,Bg5,Be3
47288,0.0,Rf6,Bxg5
47289,0.0,hxg5,d7
47290,0.0,Rd8,Rd4
47291,0.0,Rxd7,Rhd1
47292,0.0,Rf2,Rxb4
47293,0.0,Rxg2,Rb8+
47294,0.0,Kh7,d6
47295,0.0,Rxh2,Rc8
47296,0.0,g4,Rc7
47297,0.0,Rd8,d7
47298,0.0,g3,Rc8
47299,0.0,g2,Rxd8
47300,0.0,Rh1,Rh8+
47301,0.0,Kxh8,d8=Q+
47302,0.0,Kh7,Qd3+
47303,0.0,Kg8,Qe4
47304,0.0,Rxd1+,Kxd1
47305,0.0,g1=Q+,Qe1
47306,0.0,Qd4+,Qd2
47307,0.0,Qxb2,Qd8+
47308,0.0,Kh7,Qh4+
47309,0.0,Kg8,Qd8+
47310,0.0,Kh7,Qh4+
47311,0.0,Kg6,a4
47312,0.0,Qb1+,Kd2
47313,0.0,Qb4+,Qxb4
47314,0.0,f5,a5
47315,0.0,f4,Qe4+
47316,0.0,Kg5,a6
47317,0.0,f3,Qe3+
47318,0.0,Kg4,a7
47319,0.0,Kg3,a8=Q
47320,0.0,g5,Qaxf3+
47321,0.0,Kh4,Qe1#
47322,1.0,Nc3,e5
47323,1.0,Nf3,Qe7
47324,1.0,e4,d6
47325,1.0,d3,Bg4
47326,1.0,Bg5,Qe6
47327,1.0,h3,Bxf3
47328,1.0,Qxf3,Nc6
47329,1.0,Nd5,Nd4
47330,1.0,Nxc7+,Kd7
47331,1.0,Nxe6,Nxf3+
47332,1.0,gxf3,Kxe6
47333,1.0,h4,Rc8
47334,1.0,Bh3+,f5
47335,1.0,Bxf5+,Kf7
47336,1.0,Bxc8,h6
47337,1.0,Be3,Nf6
47338,1.0,Bxb7,d5
47339,1.0,Bxd5+,Kg6
47340,1.0,h5+,Kh7
47341,1.0,Bd4,Nxd5
47342,1.0,exd5,exd4
47343,1.0,O-O-O,Bd6
47344,1.0,Rh3,Re8
47345,1.0,Rd2,Re1+
47346,1.0,Rd1,Re7
47347,1.0,c4,dxc3
47348,1.0,bxc3,Ba3+
47349,1.0,Kc2,Rb7
47350,1.0,d4,Rb2+
47351,1.0,Kd3,Rxf2
47352,1.0,Rb1,Rxa2
47353,1.0,Rb7,a5
47354,1.0,Ra7,Bd6
47355,1.0,Ra6,Bc7
47356,1.0,d6,Bd8
47357,1.0,d7,a4
47358,1.0,Ra8,Bc7
47359,1.0,d8=Q,Bxd8
47360,1.0,Rxd8,a3
47361,1.0,Rh1,Rb2
47362,1.0,Ra1,a2
47363,1.0,Ra8,Rf2
47364,1.0,R8xa2,Rxf3+
47365,1.0,Kc4,Rh3
47366,1.0,d5,Rxh5
47367,1.0,d6,Rh4+
47368,1.0,Kc5,Rf4
47369,1.0,d7,Rf8
47370,1.0,Rd1,Rd8
47371,1.0,Kc6,Kg8
47372,1.0,Kc7,Rxd7+
47373,1.0,Rxd7,h5
47374,1.0,Rd8+,Kh7
47375,1.0,Rh2,g6
47376,1.0,Kd6,Kh6
47377,1.0,Re8,g5
47378,1.0,c4,h4
47379,1.0,c5,Kh5
47380,1.0,c6,g4
47381,1.0,Rh8+,Kg5
47382,1.0,c7,g3
47383,1.0,Rg8+,Kf4
47384,1.0,Rxh4+,Kf3
47385,1.0,c8=Q,g2
47386,1.0,Qh3+,Kf2
47387,1.0,Qxg2+,Ke3
47388,1.0,Rg3#,1-0
47389,0.0,,c4
47390,0.0,Nf6,d4
47391,0.0,Nc6,Nf3
47392,0.0,d6,Bf4
47393,0.0,e5,dxe5
47394,0.0,dxe5,Qxd8+
47395,0.0,Nxd8,Bxe5
47396,0.0,Bb4+,Nc3
47397,0.0,Bxc3+,Bxc3
47398,0.0,Ne4,Bxg7
47399,0.0,Rg8,Be5
47400,0.0,Ne6,e3
47401,0.0,Bd7,Rd1
47402,0.0,O-O-O,b4
47403,0.0,Ba4,Rd5
47404,0.0,Rxd5,cxd5
47405,0.0,Nd8,Bd3
47406,0.0,Nd6,g3
47407,0.0,Rg4,Bxd6
47408,0.0,cxd6,Bf5+
47409,0.0,Bd7,Bxg4
47410,0.0,Bxg4,Ke2
47411,0.0,Bf5,Rc1+
47412,0.0,Kb8,Nd2
47413,0.0,Bg4+,f3
47414,0.0,Bh3,Ne4
47415,0.0,f5,Nxd6
47416,0.0,Nf7,Rc8#
47417,1.0,Nc3,d5
47418,1.0,d4,e6
47419,1.0,e3,Bd7
47420,1.0,Bd3,Bd6
47421,1.0,Nf3,Nf6
47422,1.0,e4,dxe4
47423,1.0,Nxe4,Nxe4
47424,1.0,Bxe4,Bc6
47425,1.0,Bxc6+,Nxc6
47426,1.0,Ne5,Nxe5
47427,1.0,dxe5,Bxe5
47428,1.0,Qxd8+,Rxd8
47429,1.0,Bg5,f6
47430,1.0,Bd2,Bd4
47431,1.0,O-O-O,Bxf2
47432,1.0,Rhf1,Bc5
47433,1.0,Ba5,Bd6
47434,1.0,Rfe1,Kf7
47435,1.0,Rd3,Bxh2
47436,1.0,Rxd8,Rxd8
47437,1.0,Rh1,Bf4+
47438,1.0,Kb1,h5
47439,1.0,b3,g6
47440,1.0,a4,f5
47441,1.0,Rf1,Be5
47442,1.0,Rf3,Rd1+
47443,1.0,Ka2,Ra1#
47444,0.0,,e4
47445,0.0,Nf6,d3
47446,0.0,Nc6,Bf4
47447,0.0,e5,Be3
47448,0.0,d6,f3
47449,0.0,Be6,Be2
47450,0.0,d5,b3
47451,0.0,d4,Bd2
47452,0.0,Bd6,a3
47453,0.0,O-O,b4
47454,0.0,a6,c3
47455,0.0,b5,cxd4
47456,0.0,Nxd4,Bf1
47457,0.0,c6,Bg5
47458,0.0,c5,Nc3
47459,0.0,cxb4,axb4
47460,0.0,Bxb4,Rc1
47461,0.0,Rc8,Qd2
47462,0.0,Nb3,Qa2
47463,0.0,Bxc3+,Rxc3
47464,0.0,Rxc3,Qxa6
47465,0.0,Rc1+,Kf2
47466,0.0,Qd4+,Kg3
47467,0.0,Nh5+,Kh4
47468,0.0,Nf4,Ne2
47469,0.0,Nxe2,Bxc1
47470,0.0,Qd8+,Kh5
47471,0.0,g6+,Kh6
47472,1.0,Nc3,Nf6
47473,1.0,Nf3,d5
47474,1.0,d4,Ne4
47475,1.0,Nxe4,dxe4
47476,1.0,Ng5,Bf5
47477,1.0,e3,e5
47478,1.0,Bc4,Qxg5
47479,1.0,dxe5,Qxg2
47480,1.0,Rf1,Bb4+
47481,1.0,Bd2,Bxd2+
47482,1.0,Qxd2,Qxh2
47483,1.0,O-O-O,Qxe5
47484,1.0,Qd8#,1-0
47485,0.0,,f4
47486,0.0,Nf6,Nf3
47487,0.0,Nc6,b3
47488,0.0,e6,Bb2
47489,0.0,d5,d3
47490,0.0,Bd6,g3
47491,0.0,Qe7,Nbd2
47492,0.0,e5,e3
47493,0.0,e4,dxe4
47494,0.0,dxe4,Ng5
47495,0.0,,e4
47496,0.0,Nf6,e5
47497,0.0,Ng4,d4
47498,0.0,d6,Qxg4
47499,0.0,,d4
47500,0.0,d5,Nc3
47501,0.0,e6,e4
47502,0.0,Nc6,e5
47503,0.0,f5,Nf3
47504,0.0,Be7,Bb5
47505,0.0,Nh6,Bxh6
47506,0.0,gxh6,Qd2
47507,0.0,Bd7,Qxh6
